model,scenario,exclude,category,subcategory,Kyoto-GHG|2010 (SAR),baseline,marker,reference,project,median warming at peak (MAGICC6),year of peak warming (MAGICC6),median warming in 2100 (MAGICC6),median warming peak-and-decline (MAGICC6),median warming at peak (FAIR),year of peak warming (FAIR),exceedance year|1.5°C,return year|1.5°C,overshoot years|1.5°C,exceedance severity|1.5°C,exceedance year|2.0°C,return year|2.0°C,overshoot years|2.0°C,minimum net CO2 emissions (Gt CO2/yr),"cumulative CO2 emissions (2016-2100, Gt CO2)","cumulative CCS (2016-2100, Gt CO2)","cumulative BECCS (2016-2100, Gt CO2)","cumulative sequestration land-use (2016-2100, Gt CO2)","cumulative CO2 emissions (2016 to peak warming, Gt CO2)",year of netzero CO2 emissions,"cumulative CO2 emissions (2016 to netzero, Gt CO2)",warming at netzero (MAGICC6),final energy|2100,carbon price|2030,carbon price|2030 (NPV),carbon price|2050,carbon price|2050 (NPV),carbon price|2100,carbon price|2100 (NPV),carbon price|Avg NPV (2030-2100),carbon price|AC NPV (2030-2100),carbon price|CC NPV (2030-2100)
MESSAGE V.3,GEA_Mix_2C_AdvTrans_PartialDelay2020,FALSE,Higher 2C,Higher 2C,in range,GEA_Mix_base,,"Rogelj et al., 2013a; Rogelj et al., 2013b; Rogelj et al., 2015",GEA,1.979349503,2072,1.852133152,0.127216351,1.621,2078,2035,,,,,,,-15.83030167,687.7611492,1444.398697,554.6029738,,1011.972249,2063,1046.22126,1.956397242,681.628,42.84379,26.30237051,113.677322,26.30236873,1303.58327,26.30236817,26.30236861,26.81564142,26.84713897
MESSAGE V.3,GEA_Mix_base,FALSE,Above 2C,Above 2C,in range,,,"Rogelj et al., 2013a; Rogelj et al., 2013b; Rogelj et al., 2015",GEA,3.971911617,2100,3.971911617,0,3.209,2100,2033,,,,2047,,,34.58697733,5242.691536,95.5047115,4.477441833,,5242.691536,inf,5242.691536,3.971911617,872.242,0.627957,0.385511125,1.666159,0.385511618,19.10656,0.3855126,0.385512349,0.393035398,0.393497046
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,1.571204649,2049,1.226207496,0.344997153,1.325,2045,2034,2068,34,1.561860177,,,,-14.26234288,249.5830207,1406.108953,418.4320121,,676.8481274,2056,685.2872759,1.55320851,595.091,280.21884,172.0300598,743.504003,172.0300593,8526.057584,172.0300581,172.0300584,175.3871082,175.5931171
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_Med2C,FALSE,Higher 2C,Higher 2C,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,1.951942444,2082,1.9114938,0.040448644,1.706,2086,2034,,,,,,,-5.182504096,1490.856428,2115.199106,312.173917,,1542.355895,2084,1542.550144,1.949628387,761.132,22.37631,13.73711327,59.371015,13.73711397,680.831129,13.73711325,13.73711336,14.00518381,14.02163423
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_WB2C,FALSE,Lower 2C,Lower 2C,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,1.739110616,2063,1.57942443,0.159686186,1.494,2068,2034,,,,,,,-10.91710985,877.2338359,1978.845825,378.2114471,,1078.610403,2070,1090.92039,1.733606891,699.424,52.34526,32.13544887,138.887562,32.13544975,1592.679143,32.13544862,32.1354489,32.76255037,32.80103311
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Med2C,FALSE,Higher 2C,Higher 2C,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,1.965923582,2079,1.905829343,0.060094239,1.701,2083,2034,,,,,,,-7.518239188,1481.515505,1886.265231,280.109467,,1565.505374,2082,1566.50531,1.964216134,740.229,30.771224,18.89086224,81.645212,18.89086085,936.258323,18.89086158,18.8908617,19.25950402,19.28212616
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Price1.5C,FALSE,1.5C high overshoot,Higher 1.5C high overshoot,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,1.73624896,2052,1.443526108,0.292722852,1.464,2049,2034,2094,60,9.357678,,,,-13.89352579,681.2321008,1167.671855,332.0553921,,1005.156493,2060,1021.811849,1.722947367,587.29,280.219643,172.0305527,743.506148,172.0305556,8526.082191,172.0305545,172.0305546,175.3876142,175.5936237
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_WB2C,FALSE,Lower 2C,Lower 2C,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,1.784025236,2059,1.549530053,0.234495183,1.503,2057,2034,,,,,,,-12.42049491,865.9638927,1365.724514,324.6712956,,1125.377095,2066,1134.335974,1.764267056,648.76,125.30881,76.92873924,332.481578,76.92873924,3812.699176,76.92873924,76.92873914,78.42995127,78.52207474
MESSAGE-GLOBIOM 1.0,ADVANCE_INDC,FALSE,Above 2C,Above 2C,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,2.384823983,2100,2.384823983,0,2.066,2100,2034,,,,2062,,,13.35963047,2431.326535,1715.303729,173.8186615,,2431.326535,inf,2431.326535,2.384823983,841.698,0,0,91.131975,21.08588387,391.458221,7.898443075,16.53588029,17.06394302,17.03158625
MESSAGE-GLOBIOM 1.0,ADVANCE_NoPolicy,FALSE,Above 2C,Above 2C,in range,,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,3.845131891,2100,3.845131891,0,3.17,2100,2033,,,,2050,,,37.63845972,5313.819656,0,0,,5313.819656,inf,5313.819656,3.845131891,973.311,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM 1.0,ADVANCE_Reference,FALSE,Above 2C,Above 2C,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,2.931071355,2100,2.931071355,0,2.471,2100,2034,,,,2053,,,32.18111863,3588.675248,821.1354799,56.85468799,,3588.675248,inf,3588.675248,2.931071355,904.167,36.147826,22.19162947,25.684978,5.942924678,102.815229,2.074500394,6.835097991,6.452852354,6.594342307
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_cost100,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.546459807,2044,1.14856145,0.397898357,1.312,2039,2035,2059,24,0.678315051,,,,-14.21454114,65.99886855,842.9689059,563.2183644,,599.7242105,2050,606.8802386,1.535657565,582.511916,188.9926696,116.0251047,501.4538282,116.0251074,5750.371319,116.0251033,116.0251052,118.2892564,118.4281984
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_full,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.546722036,2044,1.148326493,0.398395543,1.312,2039,2035,2059,24,0.686260307,,,,-14.19180204,65.10928688,851.7339067,566.9596991,,600.5975784,2050,607.9589486,1.53618179,584.7395583,182.5189021,112.050773,484.2769618,112.0507679,5553.397644,112.0507702,112.0507709,114.2373656,114.3715483
MESSAGE-GLOBIOM 1.0,EMF33_Baseline,FALSE,Above 2C,Above 2C,in range,,,"Bauer et al., forthcoming",EMF33,3.627321389,2100,3.627321389,0,3.008,2100,2033,,,,2052,,,33.06158661,5181.486377,0,0,,5181.486377,inf,5181.486377,3.627321389,975.4105872,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_cost100,FALSE,Higher 2C,Higher 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.877264711,2073,1.809669893,0.067594818,1.633,2088,2033,,,,,,,-7.358381731,1279.070348,1186.559495,336.3598766,,1364.718418,2079,1370.741172,1.874463835,738.1080739,21.18329035,13.0047027,56.20557691,13.00470299,644.531794,13.00470245,13.00470268,13.25848062,13.27405397
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_full,FALSE,Higher 2C,Higher 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.876404331,2074,1.808362526,0.068041805,1.63,2087,2033,,,,,,,-7.191202214,1269.894721,1241.658446,398.1008415,,1356.966762,2079,1360.351661,1.872966924,742.0115744,20.04360392,12.3050341,53.18164869,12.30503419,609.8552091,12.30503383,12.30503383,12.54515821,12.5598937
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_limbio,FALSE,Higher 2C,Higher 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.808626384,2075,1.766559719,0.042066665,1.596,2096,2033,,,,,,,-2.268134096,1217.482109,1176.212758,293.0859399,,1230.932052,2085,1238.159168,1.799984864,716.432316,25.50187101,15.6559366,67.66405632,15.65593672,775.9307808,15.65593663,15.65593671,15.96145169,15.98019994
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_nobeccs,FALSE,Lower 2C,Lower 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.760137108,2082,1.738983658,0.02115345,1.565,2100,2033,,,,,,,0.53981502,1224.759608,754.672192,0,,1199.104736,inf,1224.759608,1.738983658,699.5677284,37.61707912,23.09362343,99.80930754,23.09362293,1144.553179,23.09362186,23.09362271,23.54427904,23.57193405
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_nofuel,FALSE,Higher 2C,Higher 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.853440802,2073,1.784101168,0.069339634,1.61,2085,2033,,,,,,,-5.643336196,1254.239992,1093.590445,397.944653,,1315.040986,2080,1321.544489,1.848190327,739.3517318,21.96498136,13.48459317,58.27963337,13.48459288,668.3158461,13.48459269,13.48459305,13.74773572,13.76388376
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_none,FALSE,Lower 2C,Lower 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.726720025,2081,1.713195417,0.013524608,1.547,2100,2033,,,,,,,2.187169132,1204.762705,693.6143482,0,,1150.336113,inf,1204.762705,1.713195417,700.7455353,44.37688709,27.24355914,117.7450958,27.24355986,1350.230029,27.2435587,27.24355963,27.7751992,27.80782382
MESSAGE-GLOBIOM 1.0,EMF33_WB2C_cost100,FALSE,1.5C high overshoot,Higher 1.5C high overshoot,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.686839212,2058,1.480143953,0.206695259,1.431,2063,2033,2098,65,7.78001396,,,,-11.37919002,656.6620941,1166.529766,478.0224856,,929.3092885,2062,930.689318,1.675420213,685.1627572,44.66748314,27.4219599,118.5161319,27.42196022,1359.071837,27.42195965,27.42195989,27.95708082,27.98991908
MESSAGE-GLOBIOM 1.0,EMF33_WB2C_full,FALSE,1.5C high overshoot,Higher 1.5C high overshoot,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.686693792,2056,1.480419335,0.206274457,1.429,2063,2033,2098,65,7.794776691,,,,-11.30033726,654.7000728,1195.637716,493.5632738,,921.3561383,2061,927.7734723,1.678398718,688.2987175,43.17274745,26.50432185,114.5501505,26.50432157,1313.592368,26.5043215,26.50432168,27.02153552,27.0532749
MESSAGE-GLOBIOM 1.0,EMF33_WB2C_limbio,FALSE,1.5C high overshoot,Higher 1.5C high overshoot,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.62125812,2052,1.44385049,0.17740763,1.376,2049,2033,2088,55,4.059960819,,,,-5.679073041,621.2835372,880.1684403,310.6270141,,782.2338067,2059,793.7066153,1.604429813,639.0283307,72.51768279,44.51956658,192.4110038,44.51956715,2206.453915,44.51956738,44.51956667,45.38833582,45.44164874
MESSAGE-GLOBIOM 1.0,EMF33_WB2C_nofuel,FALSE,1.5C high overshoot,Higher 1.5C high overshoot,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.672406287,2057,1.483840287,0.188566,1.418,2062,2033,2098,65,7.103472213,,,,-9.150676298,688.4455404,1056.575177,494.4733629,,904.4904659,2062,908.5318059,1.659647165,684.9590723,47.61431287,29.23105773,126.3349426,29.23105669,1448.73339,29.23105864,29.23105797,29.80148225,29.83648693
MESSAGE-GLOBIOM 1.0,EMF33_tax_hi_full,FALSE,Lower 2C,Lower 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.773629444,2062,1.644860075,0.128769369,1.521,2068,2032,,,,,,,-9.68327296,952.58774,1253.932599,453.0021521,,1117.418139,2070,1130.437846,1.76588034,715.0453924,33,20.25913737,87.55882427,20.25913737,1004.072043,20.25913737,20.25913737,20.65448068,20.67874134
MESSAGE-GLOBIOM 1.0,EMF33_tax_hi_none,FALSE,Higher 2C,Higher 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.862286444,2096,1.860053884,0.00223256,1.666,2100,2032,,,,,,,3.748976139,1461.251779,781.0658106,0.001227953,,1445.701603,inf,1461.251779,1.860053884,733.8623179,33,20.25913737,87.55882427,20.25913737,1004.072043,20.25913737,20.25913737,20.65448068,20.67874134
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_full,FALSE,Above 2C,Above 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,2.179835032,2100,2.179835032,0,1.922,2100,2033,,,,2068,,,5.123632885,1976.694395,1052.536642,255.2041729,,1976.694395,inf,1976.694395,2.179835032,832.5905438,22,13.50609158,39.73444716,9.193655008,174.1920821,3.514669436,7.459839047,7.349760399,7.424928214
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_none,FALSE,Above 2C,Above 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,2.278628233,2100,2.278628233,0,2,2100,2033,,,,2065,,,12.73954595,2241.079307,772.0261836,0,,2241.079307,inf,2241.079307,2.278628233,844.779766,22,13.50609158,39.73444716,9.193655008,174.1920821,3.514669436,7.459839047,7.349760399,7.424928214
MESSAGE-GLOBIOM 1.0,SSP1-19,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,in range,SSP1-Baseline,,"Rogelj et al., 2018",SSP (1.9Wm2),1.590035287,2052,1.269789448,0.320245839,1.352,2051,2036,2074,38,2.143547342,,,,-15.48708144,314.6009631,996.562622,507.594978,316.2030965,772.3704657,2055,774.0687113,1.585243186,530.973,56.866381,34.91102498,150.883447,34.91102701,1730.240853,34.91102792,34.9110276,35.59229269,35.63409922
MESSAGE-GLOBIOM 1.0,SSP1-26,FALSE,Higher 2C,Higher 2C,in range,SSP1-Baseline,,"Riahi et al., 2017",SSP,1.824699772,2069,1.688151728,0.136548044,1.552,2073,2034,,,,,,,-12.21537349,1087.5828,953.2499443,367.9377826,319.1678506,1278.127236,2073,1281.358698,1.823258086,544.151,18.383684,11.28598726,48.777377,11.28598504,559.349648,11.28598435,11.28598482,11.50622308,11.51973825
MESSAGE-GLOBIOM 1.0,SSP1-34,FALSE,Above 2C,Above 2C,in range,SSP1-Baseline,,"Riahi et al., 2017",SSP,2.153308788,2091,2.124354003,0.028954785,1.836,2090,2034,,,,2064,,,-6.174116789,1935.236135,677.2454829,238.2202405,308.914929,1968.94665,2090,1969.656633,2.15323954,567.097,7.848445,4.818264405,20.824265,4.818265306,238.800177,4.818265407,4.818265085,4.912290284,4.918060231
MESSAGE-GLOBIOM 1.0,SSP1-45,FALSE,Above 2C,Above 2C,in range,SSP1-Baseline,,"Riahi et al., 2017",SSP,2.584445383,2100,2.584445383,0,2.178,2100,2033,,,,2057,,,8.904655083,2909.569443,289.136628,116.2134912,275.5921916,2909.569443,inf,2909.569443,2.584445383,607.175,2.628472,1.613653797,6.974121,1.613654324,79.975016,1.613653967,1.613654234,1.645143605,1.647075983
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,FALSE,Above 2C,Above 2C,in range,,,"Riahi et al., 2017",SSP,3.263420552,2100,3.263420552,0,2.73,2100,2033,,,,2053,,,37.71815777,4010.519772,0,0,232.9409443,4010.519772,inf,4010.519772,3.263420552,667.54,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM 1.0,SSP2-19,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,in range,SSP2-Baseline,S2,"Rogelj et al., 2018",SSP (1.9Wm2),1.606762582,2051,1.278103416,0.328659166,1.34,2046,2034,2074,40,2.726102918,,,,-13.04888988,395.1146644,687.1445496,413.9012186,281.7329751,763.8363486,2058,771.7751795,1.584919526,618.214,104.643616,64.24210276,479.43885,110.9313379,5497.916908,110.9313367,107.3145655,110.6075135,110.4267685
MESSAGE-GLOBIOM 1.0,SSP2-26,FALSE,Higher 2C,Higher 2C,in range,SSP2-Baseline,,"Riahi et al., 2017",SSP,1.825732489,2065,1.693319754,0.132412735,1.545,2074,2033,,,,,,,-8.357277098,1118.857835,1153.306405,346.3469424,275.6736466,1243.902819,2074,1263.17687,1.817591347,724.271,46.026629,28.25635756,93.180538,21.55987515,1068.538438,21.55987427,22.07861593,22.33752848,22.40832356
MESSAGE-GLOBIOM 1.0,SSP2-34,FALSE,Above 2C,Above 2C,in range,SSP2-Baseline,,"Riahi et al., 2017",SSP,2.186307192,2092,2.17073609,0.015571102,1.882,2098,2033,,,,2059,,,-1.418092488,2011.061307,1035.946791,251.9501783,267.366276,2013.22734,2096,2014.766811,2.178915008,796.721,22.110506,13.57393268,33.269511,7.697814573,381.514727,7.697813437,8.153005965,8.161233082,8.209918154
MESSAGE-GLOBIOM 1.0,SSP2-45,FALSE,Above 2C,Above 2C,in range,SSP2-Baseline,,"Riahi et al., 2017",SSP,2.614056519,2100,2.614056519,0,2.219,2100,2033,,,,2055,,,9.115046702,2912.222302,679.3774369,134.7825417,255.2707559,2912.222302,inf,2912.222302,2.614056519,855.258,13.919422,8.545317647,13.556917,3.136764867,155.462538,3.136763876,3.555736386,3.486255961,3.526338707
MESSAGE-GLOBIOM 1.0,SSP2-60,FALSE,Above 2C,Above 2C,in range,SSP2-Baseline,,"Riahi et al., 2017",SSP,3.258006801,2100,3.258006801,0,2.717,2100,2034,,,,2052,,,37.77077334,4411.966726,118.4087942,0.819292834,227.2413395,4411.966726,inf,4411.966726,3.258006801,939.987,9.307782,5.714170731,2.587035,0.598581558,29.66656,0.598581465,0.994859603,0.882927463,0.918003003
MESSAGE-GLOBIOM 1.0,SSP2-Baseline,FALSE,Above 2C,Above 2C,in range,,,"Riahi et al., 2017",SSP,3.79944459,2100,3.79944459,0,3.136,2100,2034,,,,2051,,,37.76899436,5246.257232,0,0,202.5786274,5246.257232,inf,5246.257232,3.79944459,973.842,0,0,0,0,0,0,0,0,0
MESSAGE-GLOBIOM 1.0,SSP3-34,FALSE,Above 2C,Above 2C,in range,SSP3-Baseline,,"Riahi et al., 2017",SSP,2.124595882,2100,2.124595882,0,1.758,2099,2032,,,,2058,,,-0.715331571,1654.491232,875.4852554,555.198644,223.2407313,1654.491232,2090,1659.248225,2.123119937,752.296,64.79572,39.77895128,149.093857,34.49695624,1709.718912,34.49695722,34.90612531,35.45167595,35.52846302
MESSAGE-GLOBIOM 1.0,SSP3-45,FALSE,Above 2C,Above 2C,in range,SSP3-Baseline,,"Riahi et al., 2017",SSP,2.561465196,2100,2.561465196,0,2.095,2100,2032,,,,2052,,,4.792137208,2468.398717,842.5473906,442.2861062,227.7651089,2468.398717,inf,2468.398717,2.561465196,849.81,35.193697,21.60587703,63.414538,14.67269401,727.199913,14.67269509,15.20977222,15.32856655,15.3927039
MESSAGE-GLOBIOM 1.0,SSP3-60,FALSE,Above 2C,Above 2C,in range,SSP3-Baseline,,"Riahi et al., 2017",SSP,3.266320358,2100,3.266320358,0,2.637,2100,2033,,,,2048,,,25.54620436,4019.708738,879.9107314,224.3649632,226.7901222,4019.708738,inf,4019.708738,3.266320358,985.718,15.986707,9.814451308,19.453918,4.501197913,223.085797,4.501196741,4.912787208,4.872235579,4.913312181
MESSAGE-GLOBIOM 1.0,SSP3-Baseline,FALSE,Above 2C,Above 2C,in range,,,"Riahi et al., 2017",SSP,4.767625122,2100,4.767625122,0,3.785,2100,2032,,,,2046,,,37.80624563,7237.851763,0,0,194.1647484,7237.851763,inf,7237.851763,4.767625122,1183.936,0,0,0,0,0,0,0,0,0
MESSAGEix-GLOBIOM 1.0,CD-LINKS_INDCi,FALSE,Above 2C,Above 2C,in range,CD-LINKS_NoPolicy,,"McCollum et al., 2018",CD-LINKS,3.438500712,2100,3.438500712,0,2.886,2100,2034,,,,2055,,,31.66790819,4721.999437,27.54668016,2.347842195,178.5059578,4721.999437,inf,4721.999437,3.438500712,950.260499,9.897954758,6.076485609,2.402239485,0.555824043,2.113397559,0.042641972,0.912324994,0.775317601,0.816383437
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi,FALSE,Above 2C,Above 2C,in range,CD-LINKS_NoPolicy,,"McCollum et al., 2018",CD-LINKS,3.670107671,2100,3.670107671,0,3.048,2100,2034,,,,2052,,,31.66790819,5039.13941,0,0,165.9970646,5039.13941,inf,5039.13941,3.670107671,957.2925253,0.642878955,0.394671911,1.205444585,0.278912693,0.601852876,0.012143571,0.154187073,0.147405597,0.150125919
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi2020_1000,FALSE,Lower 2C,Lower 2C,in range,CD-LINKS_NoPolicy,,"McCollum et al., 2018",CD-LINKS,1.766552311,2059,1.531824403,0.234727908,1.491,2059,2033,,,,,,,-14.64869253,768.303606,1280.302242,532.5538666,311.5950401,1079.078913,2065,1085.790393,1.7534023,710.6303147,33.08904398,20.31380265,87.79508235,20.31380216,1006.7813,20.31380199,20.31380298,20.71021305,20.73453917
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi2020_1600,FALSE,Higher 2C,Higher 2C,in range,CD-LINKS_NoPolicy,,"McCollum et al., 2018",CD-LINKS,1.955872674,2076,1.852483369,0.103389305,1.673,2079,2033,,,,,,,-10.66264286,1375.138347,1247.308026,427.7928197,294.8460213,1522.283387,2078,1521.762245,1.953621398,753.155472,16.96901142,10.41750101,45.02383734,10.41750061,516.3063635,10.41750103,10.41750063,10.62079108,10.63326621
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi2020_400,FALSE,1.5C high overshoot,Lower 1.5C high overshoot,in range,CD-LINKS_NoPolicy,,"McCollum et al., 2018",CD-LINKS,1.620139937,2051,1.203779173,0.416360764,1.366,2049,2034,2072,38,2.914575793,,,,-17.72689656,175.1422164,995.6779853,620.1123543,330.9145073,750.7160429,2053,751.2711976,1.614693042,641.8740701,109.6659723,67.32539386,290.9764699,67.32539322,3336.743476,67.32539257,67.32539311,68.63920243,68.71982573
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NoPolicy,FALSE,Above 2C,Above 2C,in range,,,"McCollum et al., 2018",CD-LINKS,3.810955915,2100,3.810955915,0,3.143,2100,2033,,,,2050,,,31.66790819,5254.723897,0,0,164.3443401,5254.723897,inf,5254.723897,3.810955915,972.857435,0,0,0,0,0,0,0,0,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand,FALSE,1.5C low overshoot,Higher 1.5C low overshoot,in range,,LED,"Grubler et al., 2018",LED,1.527695391,2048,1.366229325,0.161466066,1.309,2043,2039,2060,21,0.338356458,,,,-3.524486354,548.6514181,0,0,246.419495,624.7644375,2060,642.6871749,1.495166102,234.9739329,88.91701576,54.58733444,160.5940164,37.15783378,704.0291135,14.20517843,30.15030132,29.70539839,30.00920283
POLES ADVANCE,ADVANCE_2020_1.5C-2100,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,1.539675928,2044,1.180902232,0.358773696,1.276,2038,2035,2055,20,0.496348064,,,,-15.99691888,197.4492983,1493.917871,769.6041886,446.375755,709.248755,2050,719.0820869,1.525352234,479.438515,195,119.7130844,2250,520.5992595,7500,151.327319,345.6541418,353.2659206,353.4738101
POLES ADVANCE,ADVANCE_2020_Med2C,FALSE,Lower 2C,Lower 2C,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,1.766068513,2097,1.764352197,0.001716316,1.486,2100,2035,,,,,,,-1.782132,1397.851486,1496.3247,625.9079239,446.956581,1402.767029,2091,1408.037892,1.759475793,638.019918,42.9,26.33687858,184.5,42.68913928,450,9.079639137,27.72832387,27.83115834,27.97896659
POLES ADVANCE,ADVANCE_2020_WB2C,FALSE,1.5C high overshoot,Higher 1.5C high overshoot,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,1.634651187,2055,1.462420816,0.172230371,1.35,2051,2035,2093,58,4.655259402,,,,-11.90140988,794.3144739,1632.618765,773.7267223,460.2780943,1011.984333,2065,1033.056095,1.605069335,543.8104468,68.25,41.89957955,427.5,98.9138593,1875,37.83182974,77.06407525,78.47433537,78.59423027
POLES ADVANCE,ADVANCE_2030_1.5C-2100,FALSE,1.5C high overshoot,Lower 1.5C high overshoot,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,1.636565799,2043,1.191217018,0.445348781,1.366,2040,2033,2064,31,2.640243266,,,,-18.40148863,202.7341256,1433.696869,766.6158299,444.5001268,824.9462407,2048,831.9419283,1.618371959,451.5940053,37.6512886,23.11462508,3725.295117,861.9492797,13500,272.3891741,567.6835487,585.2495015,584.283572
POLES ADVANCE,ADVANCE_2030_Med2C,FALSE,Lower 2C,Lower 2C,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,1.764276043,2099,1.763832346,0.000443697,1.484,2100,2034,,,,,,,-0.7348685,1392.915099,1495.788295,635.1450762,438.478881,1393.649967,2097,1394.498511,1.764040205,644.6525209,37.62868881,23.10075077,234.1614075,54.17966904,390,7.869020585,30.06568994,30.26717566,30.40442994
POLES ADVANCE,ADVANCE_2030_Price1.5C,FALSE,1.5C high overshoot,Lower 1.5C high overshoot,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,1.635041966,2043,1.25024005,0.384801916,1.366,2040,2033,2067,34,2.906483079,,,,-16.27235063,334.4611252,1422.220522,745.0079985,448.526756,841.3113782,2051,861.2977237,1.613387276,475.4270143,37.62868881,23.10075077,2250,520.5992595,7500,151.327319,338.1700878,348.1164062,347.6754013
POLES ADVANCE,ADVANCE_2030_WB2C,FALSE,1.5C high overshoot,Higher 1.5C high overshoot,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,1.677308425,2051,1.46518646,0.212121965,1.392,2046,2034,2095,61,6.67089971,,,,-13.35423463,788.4278802,1574.601107,765.9900946,451.763947,1045.344199,2062,1078.908305,1.650472089,525.6250312,37.62868881,23.10075077,532.185022,123.1356126,2400,48.42474206,93.12812395,95.60867548,95.55325753
POLES ADVANCE,ADVANCE_INDC,FALSE,Above 2C,Above 2C,in range,ADVANCE_NoPolicy,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,2.300165628,2100,2.300165628,0,1.914,2100,2034,,,,2070,,,16.5662795,2333.138863,862.0675108,289.657742,377.0702603,2333.138863,inf,2333.138863,2.300165628,702.9219855,37.62868881,23.10075077,78.25610046,18.10669687,86.68200073,1.748980636,11.80417239,11.48864398,11.64435133
POLES ADVANCE,ADVANCE_NoPolicy,FALSE,Above 2C,Above 2C,in range,,,"Luderer et al., 2018; Vrontisi et al., 2018",ADVANCE,3.722997762,2100,3.722997762,0,2.98,2100,2033,,,,2049,,,31.78270225,4569.934583,0.002730992,0.000913784,245.3521759,4569.934583,inf,4569.934583,3.722997762,825.5715098,0,0,0,0,0,0,0,0,0
